LocID,Location,Variant,Time,TimeYear,AgeGrp,Age,DeathsMale,DeathsFemale,DeathsTotal
620,Portugal,Estimates,2015-2020,2016,45-49,45,217.15402,100.31003,317.47623
620,Portugal,Estimates,2015-2020,2016,45-49,46,238.3999,108.52334,346.93512
620,Portugal,Estimates,2015-2020,2016,45-49,47,260.61523,117.04984,377.67654
620,Portugal,Estimates,2015-2020,2016,45-49,48,283.6748,125.90573,409.59167
620,Portugal,Estimates,2015-2020,2016,45-49,49,307.45493,135.12117,442.58688
620,Portugal,Estimates,2015-2020,2016,50-54,50,331.84418,144.74164,476.59644
620,Portugal,Estimates,2015-2020,2016,50-54,51,356.75418,154.82912,511.59387
620,Portugal,Estimates,2015-2020,2016,50-54,52,382.1282,165.46284,547.60175
620,Portugal,Estimates,2015-2020,2016,50-54,53,407.94803,176.7402,584.69904
620,Portugal,Estimates,2015-2020,2016,50-54,54,434.2369,188.7776,623.0256
620,Portugal,Estimates,2015-2020,2016,55-59,55,461.06052,201.71149,662.7832
620,Portugal,Estimates,2015-2020,2016,55-59,56,488.52426,215.69977,704.2354
620,Portugal,Estimates,2015-2020,2016,55-59,57,516.77,230.9236,747.7048
620,Portugal,Estimates,2015-2020,2016,55-59,58,545.9717,247.58948,793.57196
620,Portugal,Estimates,2015-2020,2016,55-59,59,576.33093,265.9319,842.273
620,Portugal,Estimates,2015-2020,2016,60-64,60,608.07385,286.21625,894.29956
620,Portugal,Estimates,2015-2020,2016,60-64,61,641.44745,308.74213,950.1981
620,Portugal,Estimates,2015-2020,2016,60-64,62,676.7162,333.8467,1010.5705
620,Portugal,Estimates,2015-2020,2016,60-64,63,714.1566,361.90787,1076.0709
620,Portugal,Estimates,2015-2020,2016,60-64,64,754.0498,393.34647,1147.4017
620,Portugal,Estimates,2015-2020,2016,65-69,65,796.67053,428.62686,1225.3018
620,Portugal,Estimates,2015-2020,2016,65-69,66,842.27185,468.2543,1310.5297
620,Portugal,Estimates,2015-2020,2016,65-69,67,891.0659,512.767,1403.8353
620,Portugal,Estimates,2015-2020,2016,65-69,68,943.20026,562.722,1505.9241
620,Portugal,Estimates,2015-2020,2016,65-69,69,998.7303,618.6712,1617.4027
620,Portugal,Estimates,2015-2020,2016,70-74,70,1057.5879,681.12854,1738.717
620,Portugal,Estimates,2015-2020,2016,70-74,71,1119.548,750.5229,1870.0713
620,Portugal,Estimates,2015-2020,2016,70-74,72,1184.1952,827.14294,2011.3381
620,Portugal,Estimates,2015-2020,2016,70-74,73,1250.8907,911.07043,2161.9607
620,Portugal,Estimates,2015-2020,2016,70-74,74,1318.7452,1002.1096,2320.8542
620,Portugal,Estimates,2015-2020,2016,75-79,75,1386.6024,1099.717,2486.3188
620,Portugal,Estimates,2015-2020,2016,75-79,76,1453.036,1202.9396,2655.975
620,Portugal,Estimates,2015-2020,2016,75-79,77,1516.3677,1310.3704,2826.737
620,Portugal,Estimates,2015-2020,2016,75-79,78,1574.7084,1420.1309,2994.8384
620,Portugal,Estimates,2015-2020,2016,75-79,79,1626.0256,1529.888,3155.9126
620,Portugal,Estimates,2015-2020,2016,80-84,80,1668.237,1636.9106,3305.1467
620,Portugal,Estimates,2015-2020,2016,80-84,81,1699.3241,1738.1716,3437.4949
620,Portugal,Estimates,2015-2020,2016,80-84,82,1717.4622,1830.4886,3547.9495
620,Portugal,Estimates,2015-2020,2016,80-84,83,1721.1534,1910.7013,3631.8533
620,Portugal,Estimates,2015-2020,2016,80-84,84,1709.3546,1975.873,3685.2266
620,Portugal,Estimates,2015-2020,2016,85-89,85,1681.5839,2023.5009,3705.0837
620,Portugal,Estimates,2015-2020,2016,85-89,86,1637.9987,2051.714,3689.7122
620,Portugal,Estimates,2015-2020,2016,85-89,87,1579.4323,2059.4485,3638.8809
620,Portugal,Estimates,2015-2020,2016,85-89,88,1507.3873,2046.5708,3553.9595
620,Portugal,Estimates,2015-2020,2016,85-89,89,1423.9836,2013.9468,3437.933
620,Portugal,Estimates,2015-2020,2016,90-94,90,1331.8624,1963.4377,3295.3044
620,Portugal,Estimates,2015-2020,2016,90-94,91,1234.0594,1897.8281,3131.8938
620,Portugal,Estimates,2015-2020,2016,90-94,92,1133.8551,1820.6869,2954.5505
620,Portugal,Estimates,2015-2020,2016,90-94,93,1034.6176,1736.174,2770.802
620,Portugal,Estimates,2015-2020,2016,90-94,94,939.64886,1648.8093,2588.471
620,Portugal,Estimates,2015-2020,2016,95-100,95,852.05035,1563.2227,2415.2878
620,Portugal,Estimates,2015-2020,2016,95-100,96,774.6112,1483.9034,2258.5315
620,Portugal,Estimates,2015-2020,2016,95-100,97,709.7268,1414.9675,2124.7134
620,Portugal,Estimates,2015-2020,2016,95-100,98,659.34546,1359.9545,2019.3204
620,Portugal,Estimates,2015-2020,2016,95-100,99,624.93896,1321.662,1946.6226
620,Portugal,Estimates,2015-2020,2016,95-100,100,607.49005,1302.0226,1909.5347
620,Portugal,Estimates,2015-2020,2017,0-4,0,18.853996,14.324743,33.184185
620,Portugal,Estimates,2015-2020,2017,0-4,1,18.527252,14.07326,32.606285
620,Portugal,Estimates,2015-2020,2017,0-4,2,17.899544,13.588543,31.4945
620,Portugal,Estimates,2015-2020,2017,0-4,3,17.019897,12.905245,29.932472
620,Portugal,Estimates,2015-2020,2017,0-4,4,15.955833,12.0709915,28.035295
620,Portugal,Estimates,2015-2020,2017,5-9,5,14.787013,11.141781,25.938574
620,Portugal,Estimates,2015-2020,2017,5-9,6,13.598051,10.176814,23.786047
620,Portugal,Estimates,2015-2020,2017,5-9,7,12.471347,9.233376,21.717318
620,Portugal,Estimates,2015-2020,2017,5-9,8,11.480727,8.3623495,19.85701
620,Portugal,Estimates,2015-2020,2017,5-9,9,10.6865225,7.6048155,18.306461
620,Portugal,Estimates,2015-2020,2017,10-14,10,10.132474,6.9900217,17.138592
620,Portugal,Estimates,2015-2020,2017,10-14,11,9.844562,6.5347786,16.39615
620,Portugal,Estimates,2015-2020,2017,10-14,12,9.831642,6.2441792,16.093063
620,Portugal,Estimates,2015-2020,2017,10-14,13,10.087568,6.113361,16.218317
620,Portugal,Estimates,2015-2020,2017,10-14,14,10.5943365,6.1299706,16.741581
620,Portugal,Estimates,2015-2020,2017,15-19,15,11.325834,6.2769704,17.619736
620,Portugal,Estimates,2015-2020,2017,15-19,16,12.251724,6.535436,18.803564
620,Portugal,Estimates,2015-2020,2017,15-19,17,13.3411665,6.8871174,20.24402
620,Portugal,Estimates,2015-2020,2017,15-19,18,14.566115,7.3165693,21.897654
620,Portugal,Estimates,2015-2020,2017,15-19,19,15.90407,7.8127937,23.730988
620,Portugal,Estimates,2015-2020,2017,20-24,20,17.340197,8.370348,25.723766
620,Portugal,Estimates,2015-2020,2017,20-24,21,18.868828,8.989975,27.871065
620,Portugal,Estimates,2015-2020,2017,20-24,22,20.49437,9.678787,30.184402
620,Portugal,Estimates,2015-2020,2017,20-24,23,22.231665,10.450081,32.691914
620,Portugal,Estimates,2015-2020,2017,20-24,24,24.105957,11.322843,35.437836
620,Portugal,Estimates,2015-2020,2017,25-29,25,26.152525,12.321021,38.4814
620,Portugal,Estimates,2015-2020,2017,25-29,26,28.416151,13.472611,41.895405
620,Portugal,Estimates,2015-2020,2017,25-29,27,30.950523,14.808642,45.76462
620,Portugal,Estimates,2015-2020,2017,25-29,28,33.8177,16.362099,50.184135
620,Portugal,Estimates,2015-2020,2017,25-29,29,37.08761,18.166842,55.25777
620,Portugal,Estimates,2015-2020,2017,30-34,30,40.837566,20.256538,61.096584
620,Portugal,Estimates,2015-2020,2017,30-34,31,45.15173,22.663662,67.81726
620,Portugal,Estimates,2015-2020,2017,30-34,32,50.120316,25.41851,75.54037
620,Portugal,Estimates,2015-2020,2017,30-34,33,55.83841,28.548302,84.38823
620,Portugal,Estimates,2015-2020,2017,30-34,34,62.40424,32.076298,94.48236
620,Portugal,Estimates,2015-2020,2017,35-39,35,69.91685,36.021004,105.9403
620,Portugal,Estimates,2015-2020,2017,35-39,36,78.47315,40.395477,118.87197
620,Portugal,Estimates,2015-2020,2017,35-39,37,88.16437,45.206726,133.37556
620,Portugal,Estimates,2015-2020,2017,35-39,38,99.07205,50.45545,149.53319
620,Portugal,Estimates,2015-2020,2017,35-39,39,111.263794,56.135994,167.40677
620,Portugal,Estimates,2015-2020,2017,40-44,40,124.78896,62.236843,187.03397
620,Portugal,Estimates,2015-2020,2017,40-44,41,139.67458,68.74153,208.42531
620,Portugal,Estimates,2015-2020,2017,40-44,42,155.92197,75.63018,231.56212
620,Portugal,Estimates,2015-2020,2017,40-44,43,173.50435,82.8815,256.39633
620,Portugal,Estimates,2015-2020,2017,40-44,44,192.3661,90.475296,282.8521
620,Portugal,Estimates,2015-2020,2017,45-49,45,212.42422,98.395226,310.83017
620,Portugal,Estimates,2015-2020,2017,45-49,46,233.57202,106.63174,340.21426
620,Portugal,Estimates,2015-2020,2017,45-49,47,255.68558,115.18484,370.88055
620,Portugal,Estimates,2015-2020,2017,45-49,48,278.6325,124.06662,402.7089
620,Portugal,Estimates,2015-2020,2017,45-49,49,302.2826,133.30344,435.59534
620,Portugal,Estimates,2015-2020,2017,50-54,50,326.5189,142.93742,469.46533
620,Portugal,Estimates,2015-2020,2017,50-54,51,351.24875,153.02792,504.28546
620,Portugal,Estimates,2015-2020,2017,50-54,52,376.4127,163.65213,540.07355
620,Portugal,Estimates,2015-2020,2017,50-54,53,401.991,174.90607,576.90576
620,Portugal,Estimates,2015-2020,2017,50-54,54,428.0069,186.90517,614.9208
620,Portugal,Estimates,2015-2020,2017,55-59,55,454.5268,199.78534,654.32086
620,Portugal,Estimates,2015-2020,2017,55-59,56,481.65802,213.70418,695.371
620,Portugal,Estimates,2015-2020,2017,55-59,57,509.54517,228.84273,738.3964
620,Portugal,Estimates,2015-2020,2017,55-59,58,538.3657,245.4077,783.7817
620,Portugal,Estimates,2015-2020,2017,55-59,59,568.32654,263.6341,831.9684
620,Portugal,Estimates,2015-2020,2017,60-64,60,599.66,283.78848,883.4556
620,Portugal,Estimates,2015-2020,2017,60-64,61,632.6214,306.17215,938.80005
620,Portugal,Estimates,2015-2020,2017,60-64,62,667.48505,331.12463,998.6155
620,Portugal,Estimates,2015-2020,2017,60-64,63,704.5388,359.0268,1063.5704
620,Portugal,Estimates,2015-2020,2017,60-64,64,744.07587,390.30283,1134.3828
620,Portugal,Estimates,2015-2020,2017,65-69,65,786.38336,425.42047,1211.807
620,Portugal,Estimates,2015-2020,2017,65-69,66,831.726,464.88834,1296.617
620,Portugal,Estimates,2015-2020,2017,65-69,67,880.32666,509.24796,1389.5764
620,Portugal,Estimates,2015-2020,2017,65-69,68,932.3421,559.05994,1491.4034
620,Portugal,Estimates,2015-2020,2017,65-69,69,987.83624,614.8815,1602.7185
620,Portugal,Estimates,2015-2020,2017,70-74,70,1046.7499,677.2341,1723.9844
620,Portugal,Estimates,2015-2020,2017,70-74,71,1108.8693,746.5599,1855.4293
620,Portugal,Estimates,2015-2020,2017,70-74,72,1173.7941,823.1678,1996.9618
620,Portugal,Estimates,2015-2020,2017,70-74,73,1240.9072,907.1697,2148.0764
620,Portugal,Estimates,2015-2020,2017,70-74,74,1309.3485,998.4114,2307.759
620,Portugal,Estimates,2015-2020,2017,75-79,75,1377.9979,1096.4032,2474.4004
620,Portugal,Estimates,2015-2020,2017,75-79,76,1445.4716,1200.257,2645.7275
620,Portugal,Estimates,2015-2020,2017,75-79,77,1510.1351,1308.6384,2818.772
620,Portugal,Estimates,2015-2020,2017,75-79,78,1570.14,1419.7445,2989.8828
620,Portugal,Estimates,2015-2020,2017,75-79,79,1623.484,1531.313,3154.795
620,Portugal,Estimates,2015-2020,2017,80-84,80,1668.0968,1640.671,3308.7656
620,Portugal,Estimates,2015-2020,2017,80-84,81,1701.9482,1744.827,3446.7727
620,Portugal,Estimates,2015-2020,2017,80-84,82,1723.1736,1840.6047,3563.7754
620,Portugal,Estimates,2015-2020,2017,80-84,83,1730.2047,1924.8141,3655.0154
620,Portugal,Estimates,2015-2020,2017,80-84,84,1721.9004,1994.4502,3716.347
620,Portugal,Estimates,2015-2020,2017,85-89,85,1697.6589,2046.904,3744.559
620,Portugal,Estimates,2015-2020,2017,85-89,86,1657.5059,2080.1682,3737.6702
620,Portugal,Estimates,2015-2020,2017,85-89,87,1602.1414,2093.0183,3695.1565
620,Portugal,Estimates,2015-2020,2017,85-89,88,1532.9469,2085.1528,3618.0974
620,Portugal,Estimates,2015-2020,2017,85-89,89,1451.9434,2057.2727,3509.2148
620,Portugal,Estimates,2015-2020,2017,90-94,90,1361.7053,2011.0947,3372.8003
620,Portugal,Estimates,2015-2020,2017,90-94,91,1265.24,1949.2896,3214.5315
620,Portugal,Estimates,2015-2020,2017,90-94,92,1165.8394,1875.3533,3041.1965
620,Portugal,Estimates,2015-2020,2017,90-94,93,1066.9207,1793.4183,2860.3447
620,Portugal,Estimates,2015-2020,2017,90-94,94,971.8671,1708.022,2679.897
620,Portugal,Estimates,2015-2020,2017,95-100,95,883.88446,1623.8502,2507.7446
620,Portugal,Estimates,2015-2020,2017,95-100,96,805.87915,1545.4786,2351.3696
620,Portugal,Estimates,2015-2020,2017,95-100,97,740.3658,1477.1257,2217.505
620,Portugal,Estimates,2015-2020,2017,95-100,98,689.40265,1422.4357,2111.853
620,Portugal,Estimates,2015-2020,2017,95-100,99,654.5533,1384.2997,2038.8687
620,Portugal,Estimates,2015-2020,2017,95-100,100,636.86584,1364.7198,2001.6018
620,Portugal,Estimates,2015-2020,2018,0-4,0,17.699038,13.64875,31.348347
620,Portugal,Estimates,2015-2020,2018,0-4,1,17.392849,13.408971,30.802631
620,Portugal,Estimates,2015-2020,2018,0-4,2,16.804756,12.94685,29.75292
620,Portugal,Estimates,2015-2020,2018,0-4,3,15.980944,12.2955,28.2785
620,Portugal,Estimates,2015-2020,2018,0-4,4,14.985031,11.500434,26.488487
620,Portugal,Estimates,2015-2020,2018,5-9,5,13.892109,10.615169,24.511461
620,Portugal,Estimates,2015-2020,2018,5-9,6,12.78197,9.696289,22.48376
620,Portugal,Estimates,2015-2020,2018,5-9,7,11.73237,8.798563,20.537848
620,Portugal,Estimates,2015-2020,2018,5-9,8,10.813039,7.9706445,18.792032
620,Portugal,Estimates,2015-2020,2018,5-9,9,10.081025,7.251828,17.342583
620,Portugal,Estimates,2015-2020,2018,10-14,10,9.577763,6.6701,16.258835
620,Portugal,Estimates,2015-2020,2018,10-14,11,9.327929,6.241552,15.581492
620,Portugal,Estimates,2015-2020,2018,10-14,12,9.340009,5.9710555,15.323856
620,Portugal,Estimates,2015-2020,2018,10-14,13,9.608238,5.853939,15.47546
620,Portugal,Estimates,2015-2020,2018,10-14,14,10.115535,5.8783283,16.007341
620,Portugal,Estimates,2015-2020,2018,15-19,15,10.836988,6.027816,16.878197
620,Portugal,Estimates,2015-2020,2018,15-19,16,11.7435055,6.284132,18.040697
620,Portugal,Estimates,2015-2020,2018,15-19,17,12.805321,6.6295857,19.447433
620,Portugal,Estimates,2015-2020,2018,15-19,18,13.9951315,7.0491114,21.05608
620,Portugal,Estimates,2015-2020,2018,15-19,19,15.290733,7.53184,22.833607
620,Portugal,Estimates,2015-2020,2018,20-24,20,16.677103,8.072182,24.75944
620,Portugal,Estimates,2015-2020,2018,20-24,21,18.147902,8.670455,26.827574
620,Portugal,Estimates,2015-2020,2018,20-24,22,19.706429,9.33309,29.047758
620,Portugal,Estimates,2015-2020,2018,20-24,23,21.3661,10.0725,31.445824
620,Portugal,Estimates,2015-2020,2018,20-24,24,23.150518,10.906658,34.063347
620,Portugal,Estimates,2015-2020,2018,25-29,25,25.093252,11.858453,36.956795
620,Portugal,Estimates,2015-2020,2018,25-29,26,27.23749,12.954884,40.19636
620,Portugal,Estimates,2015-2020,2018,25-29,27,29.635572,14.226163,43.86463
620,Portugal,Estimates,2015-2020,2018,25-29,28,32.348633,15.704751,48.055237
620,Portugal,Estimates,2015-2020,2018,25-29,29,35.446255,17.424393,52.871525
620,Portugal,Estimates,2015-2020,2018,30-34,30,39.0061,19.419153,58.42529
620,Portugal,Estimates,2015-2020,2018,30-34,31,43.113495,21.72248,64.835365
620,Portugal,Estimates,2015-2020,2018,30-34,32,47.860703,24.36629,72.22599
620,Portugal,Estimates,2015-2020,2018,30-34,33,53.34574,27.380032,80.72466
620,Portugal,Estimates,2015-2020,2018,30-34,34,59.670643,30.789774,90.459526
620,Portugal,Estimates,2015-2020,2018,35-39,35,66.93896,34.617283,101.555916
620,Portugal,Estimates,2015-2020,2018,35-39,36,75.25262,38.879147,114.132286
620,Portugal,Estimates,2015-2020,2018,35-39,37,84.70803,43.585957,128.29565
620,Portugal,Estimates,2015-2020,2018,35-39,38,95.39175,48.74178,144.13649
620,Portugal,Estimates,2015-2020,2018,35-39,39,107.375694,54.343838,161.72389
620,Portugal,Estimates,2015-2020,2018,40-44,40,120.71248,60.382736,181.10092
620,Portugal,Estimates,2015-2020,2018,40-44,41,135.43088,66.843155,202.28099
620,Portugal,Estimates,2015-2020,2018,40-44,42,151.53217,73.70524,225.24538
620,Portugal,Estimates,2015-2020,2018,40-44,43,168.98763,80.946594,249.94292
620,Portugal,Estimates,2015-2020,2018,40-44,44,187.73787,88.5448,276.29175
620,Portugal,Estimates,2015-2020,2018,45-49,45,207.69444,96.48042,304.1841
620,Portugal,Estimates,2015-2020,2018,45-49,46,228.74414,104.74013,333.49338
620,Portugal,Estimates,2015-2020,2018,45-49,47,250.7559,113.319824,364.08453
620,Portugal,Estimates,2015-2020,2018,45-49,48,273.59024,122.227516,395.8261
620,Portugal,Estimates,2015-2020,2018,45-49,49,297.1103,131.48569,428.60382
620,Portugal,Estimates,2015-2020,2018,50-54,50,321.19363,141.13322,462.33423
620,Portugal,Estimates,2015-2020,2018,50-54,51,345.74332,151.22672,496.97708
620,Portugal,Estimates,2015-2020,2018,50-54,52,370.69714,161.84143,532.5453
620,Portugal,Estimates,2015-2020,2018,50-54,53,396.034,173.07191,569.1124
620,Portugal,Estimates,2015-2020,2018,50-54,54,421.77686,185.03275,606.816
620,Portugal,Estimates,2015-2020,2018,55-59,55,447.9931,197.8592,645.8585
620,Portugal,Estimates,2015-2020,2018,55-59,56,474.7918,211.70859,686.5066
620,Portugal,Estimates,2015-2020,2018,55-59,57,502.32028,226.76187,729.0881
620,Portugal,Estimates,2015-2020,2018,55-59,58,530.7598,243.2259,773.9914
620,Portugal,Estimates,2015-2020,2018,55-59,59,560.3221,261.33633,821.6637
620,Portugal,Estimates,2015-2020,2018,60-64,60,591.24615,281.36075,872.61176
620,Portugal,Estimates,2015-2020,2018,60-64,61,623.7954,303.6022,927.4019
620,Portugal,Estimates,2015-2020,2018,60-64,62,658.25397,328.4026,986.6604
620,Portugal,Estimates,2015-2020,2018,60-64,63,694.9211,356.14575,1051.07
620,Portugal,Estimates,2015-2020,2018,60-64,64,734.1019,387.25916,1121.3638
620,Portugal,Estimates,2015-2020,2018,65-69,65,776.0961,422.21408,1198.3124
620,Portugal,Estimates,2015-2020,2018,65-69,66,821.1801,461.5224,1282.7043
620,Portugal,Estimates,2015-2020,2018,65-69,67,869.58734,505.72888,1375.3174
620,Portugal,Estimates,2015-2020,2018,65-69,68,921.4839,555.39795,1476.8827
620,Portugal,Estimates,2015-2020,2018,65-69,69,976.94214,611.0917,1588.0344
620,Portugal,Estimates,2015-2020,2018,70-74,70,1035.9119,673.33966,1709.2518
620,Portugal,Estimates,2015-2020,2018,70-74,71,1098.1904,742.5969,1840.7875
620,Portugal,Estimates,2015-2020,2018,70-74,72,1163.393,819.19257,1982.5853
620,Portugal,Estimates,2015-2020,2018,70-74,73,1230.9238,903.26886,2134.1921
620,Portugal,Estimates,2015-2020,2018,70-74,74,1299.9518,994.7132,2294.664
620,Portugal,Estimates,2015-2020,2018,75-79,75,1369.3936,1093.0895,2462.4817
620,Portugal,Estimates,2015-2020,2018,75-79,76,1437.9071,1197.5742,2635.4797
620,Portugal,Estimates,2015-2020,2018,75-79,77,1503.9025,1306.9064,2810.8066
620,Portugal,Estimates,2015-2020,2018,75-79,78,1565.5717,1419.358,2984.927
620,Portugal,Estimates,2015-2020,2018,75-79,79,1620.9423,1532.7382,3153.677
620,Portugal,Estimates,2015-2020,2018,80-84,80,1667.9564,1644.4315,3312.3843
620,Portugal,Estimates,2015-2020,2018,80-84,81,1704.5725,1751.4825,3456.0508
620,Portugal,Estimates,2015-2020,2018,80-84,82,1728.8851,1850.721,3579.601
620,Portugal,Estimates,2015-2020,2018,80-84,83,1739.2561,1938.927,3678.1772
620,Portugal,Estimates,2015-2020,2018,80-84,84,1734.446,2013.0272,3747.467
620,Portugal,Estimates,2015-2020,2018,85-89,85,1713.7339,2070.3071,3784.0347
620,Portugal,Estimates,2015-2020,2018,85-89,86,1677.013,2108.622,3785.6282
620,Portugal,Estimates,2015-2020,2018,85-89,87,1624.8506,2126.5881,3751.4321
620,Portugal,Estimates,2015-2020,2018,85-89,88,1558.5065,2123.7346,3682.235
620,Portugal,Estimates,2015-2020,2018,85-89,89,1479.903,2100.5986,3580.4968
620,Portugal,Estimates,2015-2020,2018,90-94,90,1391.5481,2058.7517,3450.296
620,Portugal,Estimates,2015-2020,2018,90-94,91,1296.4205,2000.751,3297.169
620,Portugal,Estimates,2015-2020,2018,90-94,92,1197.8236,1930.0198,3127.8428
620,Portugal,Estimates,2015-2020,2018,90-94,93,1099.2238,1850.6627,2949.8877
620,Portugal,Estimates,2015-2020,2018,90-94,94,1004.0853,1767.2345,2771.323
620,Portugal,Estimates,2015-2020,2018,95-100,95,915.7185,1684.4779,2600.2012
620,Portugal,Estimates,2015-2020,2018,95-100,96,837.14716,1607.054,2444.2075
620,Portugal,Estimates,2015-2020,2018,95-100,97,771.0047,1539.2838,2310.2964
620,Portugal,Estimates,2015-2020,2018,95-100,98,719.4599,1484.9169,2204.3857
620,Portugal,Estimates,2015-2020,2018,95-100,99,684.16754,1446.9373,2131.1147
620,Portugal,Estimates,2015-2020,2018,95-100,100,666.24164,1427.4171,2093.669
620,Portugal,Estimates,2015-2020,2019,0-4,0,16.544077,12.972756,29.512508
620,Portugal,Estimates,2015-2020,2019,0-4,1,16.258446,12.744681,28.99898
620,Portugal,Estimates,2015-2020,2019,0-4,2,15.709969,12.305157,28.011343
620,Portugal,Estimates,2015-2020,2019,0-4,3,14.941988,11.685755,26.624529
620,Portugal,Estimates,2015-2020,2019,0-4,4,14.01423,10.929875,24.941677
620,Portugal,Estimates,2015-2020,2019,5-9,5,12.997204,10.088555,23.084347
620,Portugal,Estimates,2015-2020,2019,5-9,6,11.965888,9.215765,21.181475
620,Portugal,Estimates,2015-2020,2019,5-9,7,10.993395,8.3637495,19.35838
620,Portugal,Estimates,2015-2020,2019,5-9,8,10.145351,7.5789394,17.727057
620,Portugal,Estimates,2015-2020,2019,5-9,9,9.475529,6.8988414,16.378706
620,Portugal,Estimates,2015-2020,2019,10-14,10,9.02305,6.3501782,15.37908
620,Portugal,Estimates,2015-2020,2019,10-14,11,8.811296,5.9483247,14.766834
620,Portugal,Estimates,2015-2020,2019,10-14,12,8.848374,5.697932,14.554649
620,Portugal,Estimates,2015-2020,2019,10-14,13,9.128907,5.5945177,14.732604
620,Portugal,Estimates,2015-2020,2019,10-14,14,9.636732,5.626686,15.273103
620,Portugal,Estimates,2015-2020,2019,15-19,15,10.348142,5.7786613,16.136658
620,Portugal,Estimates,2015-2020,2019,15-19,16,11.235286,6.0328274,17.27783
620,Portugal,Estimates,2015-2020,2019,15-19,17,12.269476,6.3720546,18.650845
620,Portugal,Estimates,2015-2020,2019,15-19,18,13.424148,6.7816534,20.214504
620,Portugal,Estimates,2015-2020,2019,15-19,19,14.677397,7.250886,21.936224
620,Portugal,Estimates,2015-2020,2019,20-24,20,16.01401,7.7740154,23.795113
620,Portugal,Estimates,2015-2020,2019,20-24,21,17.426973,8.350934,25.784082
620,Portugal,Estimates,2015-2020,2019,20-24,22,18.91849,8.987392,27.911116
620,Portugal,Estimates,2015-2020,2019,20-24,23,20.500538,9.694921,30.199734
620,Portugal,Estimates,2015-2020,2019,20-24,24,22.195078,10.490473,32.688858
620,Portugal,Estimates,2015-2020,2019,25-29,25,24.033981,11.395884,35.432194
620,Portugal,Estimates,2015-2020,2019,25-29,26,26.058828,12.437155,38.497314
620,Portugal,Estimates,2015-2020,2019,25-29,27,28.32062,13.6436825,41.964638
620,Portugal,Estimates,2015-2020,2019,25-29,28,30.879568,15.047402,45.926334
620,Portugal,Estimates,2015-2020,2019,25-29,29,33.804897,16.681944,50.485275
620,Portugal,Estimates,2015-2020,2019,30-34,30,37.174633,18.581766,55.753998
620,Portugal,Estimates,2015-2020,2019,30-34,31,41.075264,20.781301,61.853474
620,Portugal,Estimates,2015-2020,2019,30-34,32,45.601086,23.31407,68.911606
620,Portugal,Estimates,2015-2020,2019,30-34,33,50.853073,26.211761,77.061104
620,Portugal,Estimates,2015-2020,2019,30-34,34,56.937042,29.50325,86.4367
620,Portugal,Estimates,2015-2020,2019,35-39,35,63.961063,33.213562,97.171524
620,Portugal,Estimates,2015-2020,2019,35-39,36,72.032074,37.362812,109.39261
620,Portugal,Estimates,2015-2020,2019,35-39,37,81.251686,41.965183,123.21574
620,Portugal,Estimates,2015-2020,2019,35-39,38,91.71143,47.028107,138.73978
620,Portugal,Estimates,2015-2020,2019,35-39,39,103.48759,52.55168,156.04103
620,Portugal,Estimates,2015-2020,2019,40-44,40,116.63599,58.528625,175.1679
620,Portugal,Estimates,2015-2020,2019,40-44,41,131.18716,64.94478,196.13667
620,Portugal,Estimates,2015-2020,2019,40-44,42,147.14238,71.7803,218.92862
620,Portugal,Estimates,2015-2020,2019,40-44,43,164.47092,79.01168,243.48949
620,Portugal,Estimates,2015-2020,2019,40-44,44,183.10962,86.61431,269.7314
620,Portugal,Estimates,2015-2020,2019,45-49,45,202.96465,94.56562,297.53806
620,Portugal,Estimates,2015-2020,2019,45-49,46,223.91626,102.848526,326.77252
620,Portugal,Estimates,2015-2020,2019,45-49,47,245.82623,111.45482,357.28854
620,Portugal,Estimates,2015-2020,2019,45-49,48,268.54794,120.388405,388.94333
620,Portugal,Estimates,2015-2020,2019,45-49,49,291.93796,129.66794,421.61227
620,Portugal,Estimates,2015-2020,2019,50-54,50,315.86835,139.32901,455.20312
620,Portugal,Estimates,2015-2020,2019,50-54,51,340.23788,149.42552,489.66867
620,Portugal,Estimates,2015-2020,2019,50-54,52,364.98163,160.03072,525.0171
620,Portugal,Estimates,2015-2020,2019,50-54,53,390.07697,171.23778,561.31915
620,Portugal,Estimates,2015-2020,2019,50-54,54,415.54684,183.16031,598.7112
620,Portugal,Estimates,2015-2020,2019,55-59,55,441.45938,195.93306,637.3962
620,Portugal,Estimates,2015-2020,2019,55-59,56,467.92557,209.713,677.64215
620,Portugal,Estimates,2015-2020,2019,55-59,57,495.0954,224.681,719.7797
620,Portugal,Estimates,2015-2020,2019,55-59,58,523.1539,241.04413,764.2011
620,Portugal,Estimates,2015-2020,2019,55-59,59,552.3177,259.03854,811.3591
620,Portugal,Estimates,2015-2020,2019,60-64,60,582.8323,278.93298,861.7678
620,Portugal,Estimates,2015-2020,2019,60-64,61,614.96936,301.03223,916.00385
620,Portugal,Estimates,2015-2020,2019,60-64,62,649.0228,325.6805,974.7054
620,Portugal,Estimates,2015-2020,2019,60-64,63,685.3033,353.26468,1038.5695
620,Portugal,Estimates,2015-2020,2019,60-64,64,724.128,384.2155,1108.3448
620,Portugal,Estimates,2015-2020,2019,65-69,65,765.80896,419.0077,1184.8176
620,Portugal,Estimates,2015-2020,2019,65-69,66,810.6343,458.15643,1268.7916
620,Portugal,Estimates,2015-2020,2019,65-69,67,858.8481,502.20984,1361.0585
