location_id,location,disease,time,age_group_id,age_group,age,is_filled,gender_id,gender,measure_id,measure,mean,lower,upper
D356,India,Pancreas cancer,2019,,,32,,2,Female,15,mortality,0,0,0
D356,India,Pancreas cancer,2019,,,33,,1,Male,5,prevalence,3.91E-06,3.91E-06,3.91E-06
D356,India,Pancreas cancer,2019,,,33,,1,Male,6,incidence,4.06E-06,4.06E-06,4.06E-06
D356,India,Pancreas cancer,2019,,,33,,1,Male,7,remission,0,0,0
D356,India,Pancreas cancer,2019,,,33,,1,Male,15,mortality,0,0,0
D356,India,Pancreas cancer,2019,,,33,,2,Female,5,prevalence,3.26E-06,3.26E-06,3.26E-06
D356,India,Pancreas cancer,2019,,,33,,2,Female,6,incidence,3.33E-06,3.33E-06,3.33E-06
D356,India,Pancreas cancer,2019,,,33,,2,Female,7,remission,0,0,0
D356,India,Pancreas cancer,2019,,,33,,2,Female,15,mortality,0,0,0
D356,India,Pancreas cancer,2019,,,34,,1,Male,5,prevalence,4.46E-06,4.46E-06,4.46E-06
D356,India,Pancreas cancer,2019,,,34,,1,Male,6,incidence,4.69E-06,4.69E-06,4.69E-06
D356,India,Pancreas cancer,2019,,,34,,1,Male,7,remission,0,0,0
D356,India,Pancreas cancer,2019,,,34,,1,Male,15,mortality,0,0,0
D356,India,Pancreas cancer,2019,,,34,,2,Female,5,prevalence,3.74E-06,3.74E-06,3.74E-06
D356,India,Pancreas cancer,2019,,,34,,2,Female,6,incidence,3.89E-06,3.89E-06,3.89E-06
D356,India,Pancreas cancer,2019,,,34,,2,Female,7,remission,0,0,0
D356,India,Pancreas cancer,2019,,,34,,2,Female,15,mortality,0,0,0
D356,India,Pancreas cancer,2019,,,35,,1,Male,5,prevalence,5.08E-06,5.08E-06,5.08E-06
D356,India,Pancreas cancer,2019,,,35,,1,Male,6,incidence,5.40E-06,5.40E-06,5.40E-06
D356,India,Pancreas cancer,2019,,,35,,1,Male,7,remission,0,0,0
D356,India,Pancreas cancer,2019,,,35,,1,Male,15,mortality,0,0,0
D356,India,Pancreas cancer,2019,,,35,,2,Female,5,prevalence,4.29E-06,4.29E-06,4.29E-06
D356,India,Pancreas cancer,2019,,,35,,2,Female,6,incidence,4.53E-06,4.53E-06,4.53E-06
D356,India,Pancreas cancer,2019,,,35,,2,Female,7,remission,0,0,0
D356,India,Pancreas cancer,2019,,,35,,2,Female,15,mortality,0,0,0
D356,India,Pancreas cancer,2019,,,36,,1,Male,5,prevalence,5.80E-06,5.80E-06,5.80E-06
D356,India,Pancreas cancer,2019,,,36,,1,Male,6,incidence,6.22E-06,6.22E-06,6.22E-06
D356,India,Pancreas cancer,2019,,,36,,1,Male,7,remission,0,0,0
D356,India,Pancreas cancer,2019,,,36,,1,Male,15,mortality,0,0,0
D356,India,Pancreas cancer,2019,,,36,,2,Female,5,prevalence,4.94E-06,4.94E-06,4.94E-06
D356,India,Pancreas cancer,2019,,,36,,2,Female,6,incidence,5.28E-06,5.28E-06,5.28E-06
D356,India,Pancreas cancer,2019,,,36,,2,Female,7,remission,0,0,0
D356,India,Pancreas cancer,2019,,,36,,2,Female,15,mortality,0,0,0
D356,India,Pancreas cancer,2019,,,37,,1,Male,5,prevalence,6.62E-06,6.62E-06,6.62E-06
D356,India,Pancreas cancer,2019,,,37,,1,Male,6,incidence,7.14E-06,7.14E-06,7.14E-06
D356,India,Pancreas cancer,2019,,,37,,1,Male,7,remission,0,0,0
D356,India,Pancreas cancer,2019,,,37,,1,Male,15,mortality,0,0,0
D356,India,Pancreas cancer,2019,,,37,,2,Female,5,prevalence,5.69E-06,5.69E-06,5.69E-06
D356,India,Pancreas cancer,2019,,,37,,2,Female,6,incidence,6.14E-06,6.14E-06,6.14E-06
D356,India,Pancreas cancer,2019,,,37,,2,Female,7,remission,0,0,0
D356,India,Pancreas cancer,2019,,,37,,2,Female,15,mortality,0,0,0
